"","resp_id","site","Mig_status","Reason","hh_age","hh_size","dist2park","dist_mig","PA","new_dist","education","MigrantF","z.Mig_status","z.Reason","z.hh_age","z.hh_size","z.dist2park","z.dist_mig","c.PA","z.new_dist","c.education","c.MigrantF"
"170","AMP033","Ampahitra",0,4,34,6,-186,18.4,"New",21.029,"High","Migrant",-1.30263266190122,0.107158416093416,1.63211400113912,0.158120768126074,-1.07054934169682,-0.245978355728285,0.451851851851852,-0.222624791902914,0.9,-0.62962962962963
"171","AMP034","Ampahitra",0,4,10,4,-111,139.502,"New",184.961,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.301712791214418,-0.655071753665162,-1.03353738602629,0.913784670933615,0.451851851851852,1.42382269448842,-0.1,-0.62962962962963
"172","AMP035","Ampahitra",0,4,6,7,668,37.57,"New",32.082,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.624017256606674,0.564717029021691,-0.649106539795134,-0.0623921455822213,0.451851851851852,-0.111614226137332,-0.1,-0.62962962962963
"173","AMP036","Ampahitra",0,5,16,6,86,83.993,"New",86.027,"Low","Migrant",-1.30263266190122,1.22950182675604,0.181743906873967,0.158120768126074,-0.936319315798388,0.382189108127258,0.451851851851852,0.430181211320764,-0.1,-0.62962962962963
"174","AMP037","Ampahitra",0,5,10,5,81,33.41,"New",35.878,"Low","Migrant",-1.30263266190122,1.22950182675604,-0.301712791214418,-0.248475492769544,-0.938786779509756,-0.102231406625916,0.451851851851852,-0.0734891824708022,-0.1,-0.62962962962963
"175","AMP038","Ampahitra",0,4,2,6,19,37.57,"New",32.082,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.94632172199893,0.158120768126074,-0.969383329530721,-0.0623921455822213,0.451851851851852,-0.111614226137332,-0.1,-0.62962962962963
"176","AMP039","Ampahitra",0,4,7,8,-998,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.54344114025861,0.971313289917309,-1.471265448423,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"177","AMP040","Ampahitra",0,4,6,7,787,NA,"New",NA,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.624017256606674,0.564717029021691,-0.590380903464572,NA,0.451851851851852,NA,-0.1,-0.62962962962963
"178","AMP041","Ampahitra",0,2,39,7,-905,23.097,"New",22.77,"Low","Migrant",-1.30263266190122,-2.13752840523182,2.03499458287944,0.564717029021691,-1.42537062339156,-0.200996382381594,0.451851851851852,-0.205139096164392,-0.1,-0.62962962962963
"179","AMP042","Ampahitra",0,3,2,3,470,481.156,"New",473.586,"Low","Migrant",-1.30263266190122,-1.0151849945692,-0.94632172199893,-1.06166801456078,-0.746818102765313,4.18571805858324,0.451851851851852,4.32262162184671,-0.1,-0.62962962962963
"180","AMP043","Ampahitra",0,4,11,5,146,33.41,"New",35.878,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.221136674866354,-0.248475492769544,-0.90670975126197,-0.102231406625916,0.451851851851852,-0.0734891824708022,-0.1,-0.62962962962963
"181","AMP044","Ampahitra",1,NA,6,4,-181,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.624017256606674,-0.655071753665162,-1.06808187798545,NA,0.451851851851852,NA,-0.1,0.37037037037037
"182","AMP045","Ampahitra",0,4,24,3,74,164.68,"New",170.528,"High","Migrant",-1.30263266190122,0.107158416093416,0.82635283765848,-1.06166801456078,-0.942241228705671,1.1549079677024,0.451851851851852,1.27886517203346,0.9,-0.62962962962963
"183","AMP046","Ampahitra",0,5,11,5,-515,18.4,"New",21.029,"High","Migrant",-1.30263266190122,1.22950182675604,-0.221136674866354,-0.248475492769544,-1.23290845390484,-0.245978355728285,0.451851851851852,-0.222624791902914,0.9,-0.62962962962963
"184","AMP047","Ampahitra",1,NA,3,4,515,NA,"New",NA,"High","Non-migrant",0.766254507000716,NA,-0.865745605650866,-0.655071753665162,-0.724610929363,NA,0.451851851851852,NA,0.9,0.37037037037037
"185","AMP048","Ampahitra",0,6,33,10,-916,33.41,"New",35.878,"Low","Migrant",-1.30263266190122,2.35184523741865,1.55153788479106,1.78450581170854,-1.43079904355657,-0.102231406625916,0.451851851851852,-0.0734891824708022,-0.1,-0.62962962962963
"186","AMP049","Ampahitra",0,5,8,7,94,0,"New",13.676,"Low","Migrant",-1.30263266190122,1.22950182675604,-0.462865023910546,0.564717029021691,-0.932371373860199,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"187","AMP050","Ampahitra",1,NA,10,6,-46,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.301712791214418,0.158120768126074,-1.00146035777851,NA,0.451851851851852,NA,-0.1,0.37037037037037
"188","AMP051","Ampahitra",0,5,4,3,-491,37.57,"New",32.082,"High","Migrant",-1.30263266190122,1.22950182675604,-0.785169489302802,-1.06166801456078,-1.22106462809027,-0.0623921455822213,0.451851851851852,-0.111614226137332,0.9,-0.62962962962963
"189","AMP052","Ampahitra",0,6,7,6,120,425.84,"New",425.646,"Low","Migrant",-1.30263266190122,2.35184523741865,-0.54344114025861,0.158120768126074,-0.919540562561084,3.65597080764742,0.451851851851852,3.84113727164296,-0.1,-0.62962962962963
"190","AMP053","Ampahitra",0,6,18,10,-115,40.67,"New",40.528,"High","Migrant",-1.30263266190122,2.35184523741865,0.342896139570095,1.78450581170854,-1.03551135699539,-0.0327042347083142,0.451851851851852,-0.0267870083271347,0.9,-0.62962962962963
"191","AMP054","Ampahitra",1,NA,4,5,111,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.785169489302802,-0.248475492769544,-0.923981997241547,NA,0.451851851851852,NA,-0.1,0.37037037037037
"192","AMP055","Ampahitra",0,4,30,4,377,37.57,"New",32.082,"Low","Migrant",-1.30263266190122,0.107158416093416,1.30980953574686,-0.655071753665162,-0.792712927796761,-0.0623921455822213,0.451851851851852,-0.111614226137332,-0.1,-0.62962962962963
"193","AMP056","Ampahitra",0,4,14,2,238,18.4,"New",21.029,"Low","Migrant",-1.30263266190122,0.107158416093416,0.0205916741778387,-1.4682642754564,-0.861308418972796,-0.245978355728285,0.451851851851852,-0.222624791902914,-0.1,-0.62962962962963
"194","AMP057","Ampahitra",0,4,11,7,-75,33.41,"New",35.878,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.221136674866354,0.564717029021691,-1.01577164730444,-0.102231406625916,0.451851851851852,-0.0734891824708022,-0.1,-0.62962962962963
"195","AMP058","Ampahitra",1,NA,10,7,84,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.301712791214418,0.564717029021691,-0.937306301282935,NA,0.451851851851852,NA,-0.1,0.37037037037037
"196","AMP059","Ampahitra",0,6,2,3,87,0,"New",13.676,"Low","Migrant",-1.30263266190122,2.35184523741865,-0.94632172199893,-1.06166801456078,-0.935825823056114,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"197","AMP060","Ampahitra",0,3,1,4,114,37.57,"New",32.082,"Low","Migrant",-1.30263266190122,-1.0151849945692,-1.02689783834699,-0.655071753665162,-0.922501519014726,-0.0623921455822213,0.451851851851852,-0.111614226137332,-0.1,-0.62962962962963
"198","AMP061","Ampahitra",1,NA,34,6,2481,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,1.63211400113912,0.158120768126074,0.245595801946959,NA,0.451851851851852,NA,-0.1,0.37037037037037
"199","AMP062","Ampahitra",1,NA,45,5,2555,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,2.51845128096783,-0.248475492769544,0.282114264875208,NA,0.451851851851852,NA,-0.1,0.37037037037037
"200","AMP063","Ampahitra",0,4,5,6,2161,0,"New",13.676,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.704593372954738,0.158120768126074,0.0876781244193972,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"201","AMP064","Ampahitra",0,4,23,5,3904,0,"New",13.676,"Low","Migrant",-1.30263266190122,0.107158416093416,0.745776721310416,-0.248475492769544,0.947835974202336,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"202","AMP065","Ampahitra",1,NA,15,10,3209,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.101167790525903,1.78450581170854,0.604858518322163,NA,0.451851851851852,NA,-0.1,0.37037037037037
"203","AMP066","Ampahitra",1,NA,15,6,1673,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.101167790525903,0.158120768126074,-0.153146333810135,NA,0.451851851851852,NA,-0.1,0.37037037037037
"204","AMP067","Ampahitra",0,4,8,5,2084,0,"New",13.676,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.462865023910546,-0.248475492769544,0.0496791832643276,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"205","AMP068","Ampahitra",0,4,2,4,-48,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.94632172199893,-0.655071753665162,-1.00244734326305,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"206","AMP069","Ampahitra",0,4,4,2,2985,0,"New",13.676,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.785169489302802,-1.4682642754564,0.494316144052869,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"207","AMP070","Ampahitra",0,4,4,3,315,70.74,"New",83.827,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.785169489302802,-1.06166801456078,-0.823309477817726,0.255268500768584,0.451851851851852,0.408085559037738,-0.1,-0.62962962962963
"208","AMP071","Ampahitra",1,NA,9,4,1696,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.382288907562482,-0.655071753665162,-0.141796000737841,NA,0.451851851851852,NA,-0.1,0.37037037037037
"209","AMP072","Ampahitra",1,NA,10,4,1842,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.301712791214418,-0.655071753665162,-0.0697460603658912,NA,0.451851851851852,NA,-0.1,0.37037037037037
"210","AMP073","Ampahitra",0,5,30,2,3934,NA,"New",NA,"Low","Migrant",-1.30263266190122,1.22950182675604,1.30980953574686,-1.4682642754564,0.962640756470545,NA,0.451851851851852,NA,-0.1,-0.62962962962963
"211","AMP074","Ampahitra",1,NA,4,4,1497,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.785169489302802,-0.655071753665162,-0.240001056450294,NA,0.451851851851852,NA,-0.1,0.37037037037037
"212","AMP075","Ampahitra",1,NA,7,3,1502,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.54344114025861,-1.06166801456078,-0.237533592738926,NA,0.451851851851852,NA,-0.1,0.37037037037037
"213","AMP076","Ampahitra",1,NA,14,6,2424,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.0205916741778387,0.158120768126074,0.217466715637362,NA,0.451851851851852,NA,-0.1,0.37037037037037
"214","AMP077","Ampahitra",0,5,14,3,1455,NA,"New",NA,"Low","Migrant",-1.30263266190122,1.22950182675604,0.0205916741778387,-1.06166801456078,-0.260727751625786,NA,0.451851851851852,NA,-0.1,-0.62962962962963
"215","AMP078","Ampahitra",0,4,14,7,1104,NA,"New",NA,"Low","Migrant",-1.30263266190122,0.107158416093416,0.0205916741778387,0.564717029021691,-0.433943704163831,NA,0.451851851851852,NA,-0.1,-0.62962962962963
"216","AMP079","Ampahitra",1,NA,12,8,2424,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.14056055851829,0.971313289917309,0.217466715637362,NA,0.451851851851852,NA,-0.1,0.37037037037037
"217","AMP080","Ampahitra",0,5,12,5,2644,18.4,"New",21.029,"Low","Migrant",-1.30263266190122,1.22950182675604,-0.14056055851829,-0.248475492769544,0.326035118937561,-0.245978355728285,0.451851851851852,-0.222624791902914,-0.1,-0.62962962962963
"218","AMP081","Ampahitra",0,4,10,5,2483,39.46,"New",40.663,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.301712791214418,-0.248475492769544,0.246582787431506,-0.0442920966945811,0.451851851851852,-0.0254311387552218,-0.1,-0.62962962962963
"219","AMP082","Ampahitra",1,NA,3,3,4939,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.865745605650866,-1.06166801456078,1.45860096245554,NA,0.451851851851852,NA,-0.1,0.37037037037037
"220","AMP083","Ampahitra",1,NA,19,9,4728,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.423472255918159,1.37790955081293,1.35447399383581,NA,0.451851851851852,NA,-0.1,0.37037037037037
"221","AMP084","Ampahitra",1,NA,9,5,2464,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.382288907562482,-0.248475492769544,0.237206425328307,NA,0.451851851851852,NA,-0.1,0.37037037037037
"222","AMP085","Ampahitra",1,NA,25,8,2388,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.906928954006544,0.971313289917309,0.199700976915511,NA,0.451851851851852,NA,-0.1,0.37037037037037
"223","AMP086","Ampahitra",0,3,11,10,2967,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,-1.0151849945692,-0.221136674866354,1.78450581170854,0.485433274691944,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"224","AMP087","Ampahitra",1,NA,4,3,3255,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.785169489302802,-1.06166801456078,0.62755918446675,NA,0.451851851851852,NA,-0.1,0.37037037037037
"225","AMP088","Ampahitra",1,NA,2,3,2550,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.94632172199893,-1.06166801456078,0.27964680116384,NA,0.451851851851852,NA,-0.1,0.37037037037037
"226","AMP089","Ampahitra",0,4,7,5,3028,NA,"New",NA,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.54344114025861,-0.248475492769544,0.515536331970635,NA,0.451851851851852,NA,-0.1,-0.62962962962963
"227","AMP090","Ampahitra",0,4,7,6,4033,0,"New",13.676,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.54344114025861,0.158120768126074,1.01149653795563,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"228","AMP091","Ampahitra",0,4,12,9,3170,0,"New",13.676,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.14056055851829,1.37790955081293,0.585612301373491,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"229","AMP092","Ampahitra",0,4,3,5,2424,18.4,"New",21.029,"High","Migrant",-1.30263266190122,0.107158416093416,-0.865745605650866,-0.248475492769544,0.217466715637362,-0.245978355728285,0.451851851851852,-0.222624791902914,0.9,-0.62962962962963
"230","AMP093","Ampahitra",1,NA,17,9,2878,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.262320023222031,1.37790955081293,0.441512420629591,NA,0.451851851851852,NA,-0.1,0.37037037037037
"231","AMP094","Ampahitra",1,NA,20,11,3090,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.504048372266223,2.19110207260416,0.546132881991601,NA,0.451851851851852,NA,-0.1,0.37037037037037
"232","AMP095","Ampahitra",1,NA,13,7,2424,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.0599844421702254,0.564717029021691,0.217466715637362,NA,0.451851851851852,NA,-0.1,0.37037037037037
"233","AMP096","Ampahitra",0,4,1,5,2424,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-1.02689783834699,-0.248475492769544,0.217466715637362,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"234","AMP097","Ampahitra",1,NA,18,4,661,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.342896139570095,-0.655071753665162,-0.65256098899105,NA,0.451851851851852,NA,-0.1,0.37037037037037
"235","AMP098","Ampahitra",1,NA,4,4,1855,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.785169489302802,-0.655071753665162,-0.063330654716334,NA,0.451851851851852,NA,-0.1,0.37037037037037
"236","AMP099","Ampahitra",0,5,14,8,2424,21.48,"New",23.707,"Low","Migrant",-1.30263266190122,1.22950182675604,0.0205916741778387,0.971313289917309,0.217466715637362,-0.216481979763242,0.451851851851852,-0.195728356987485,-0.1,-0.62962962962963
"237","AMP100","Ampahitra",1,NA,11,6,2424,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.221136674866354,0.158120768126074,0.217466715637362,NA,0.451851851851852,NA,-0.1,0.37037037037037
"238","AMP101","Ampahitra",1,NA,10,6,2252,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.301712791214418,0.158120768126074,0.132585963966298,NA,0.451851851851852,NA,-0.1,0.37037037037037
"239","AMP102","Ampahitra",0,4,25,8,2083,33.84,"New",34.905,"High","Migrant",-1.30263266190122,0.107158416093416,0.906928954006544,0.971313289917309,0.0491856905220539,-0.0981134060853416,0.451851851851852,-0.0832614868668857,0.9,-0.62962962962963
"240","AMP103","Ampahitra",1,NA,10,7,2424,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.301712791214418,0.564717029021691,0.217466715637362,NA,0.451851851851852,NA,-0.1,0.37037037037037
"241","AMP104","Ampahitra",0,4,8,5,1442,0,"New",13.676,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.462865023910546,-0.248475492769544,-0.267143157275344,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"242","AMP105","Ampahitra",1,NA,7,3,373,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.54344114025861,-1.06166801456078,-0.794686898765855,NA,0.451851851851852,NA,-0.1,0.37037037037037
"243","AMP106","Ampahitra",0,3,4,3,-414,0,"New",13.676,"Low","Migrant",-1.30263266190122,-1.0151849945692,-0.785169489302802,-1.06166801456078,-1.1830656869352,-0.422190471883088,0.451851851851852,-0.296474487919771,-0.1,-0.62962962962963
"244","AMP107","Ampahitra",0,3,13,5,-221,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,-1.0151849945692,-0.0599844421702254,-0.248475492769544,-1.08782158767639,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"245","AMP108","Ampahitra",0,4,2,6,321,18.4,"New",21.029,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.94632172199893,0.158120768126074,-0.820348521364084,-0.245978355728285,0.451851851851852,-0.222624791902914,-0.1,-0.62962962962963
"246","AMP109","Ampahitra",0,4,4,3,518,671.33,"New",657.72,"High","Migrant",-1.30263266190122,0.107158416093416,-0.785169489302802,-1.06166801456078,-0.723130451136179,6.00696604649756,0.451851851851852,6.17196745706608,0.9,-0.62962962962963
"247","AMP110","Ampahitra",1,NA,7,3,381,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.54344114025861,-1.06166801456078,-0.790738956827666,NA,0.451851851851852,NA,-0.1,0.37037037037037
"248","AMP111","Ampahitra",0,5,2,3,-447,33.84,"New",34.905,"Low","Migrant",-1.30263266190122,1.22950182675604,-0.94632172199893,-1.06166801456078,-1.19935094743023,-0.0981134060853416,0.451851851851852,-0.0832614868668857,-0.1,-0.62962962962963
"249","AMP112","Ampahitra",0,6,15,8,611,75.37,"New",290.795,"High","Migrant",-1.30263266190122,2.35184523741865,0.101167790525903,0.971313289917309,-0.677235626104731,0.299608832170581,0.451851851851852,2.48676417799829,0.9,-0.62962962962963
"250","AMP113","Ampahitra",1,NA,12,5,319,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.14056055851829,-0.248475492769544,-0.821335506848632,NA,0.451851851851852,NA,-0.1,0.37037037037037
"251","AMP114","Ampahitra",1,NA,20,2,1277,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.504048372266223,-1.4682642754564,-0.348569459750493,NA,0.451851851851852,NA,-0.1,0.37037037037037
"252","AMP115","Ampahitra",0,3,1,3,518,33.41,"New",35.878,"Low","Migrant",-1.30263266190122,-1.0151849945692,-1.02689783834699,-1.06166801456078,-0.723130451136179,-0.102231406625916,0.451851851851852,-0.0734891824708022,-0.1,-0.62962962962963
"253","AMP116","Ampahitra",1,NA,26,10,364,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.987505070354608,1.78450581170854,-0.799128333446318,NA,0.451851851851852,NA,-0.1,0.37037037037037
"254","AMP117","Ampahitra",0,3,1,4,419,61.53,"New",66.002,"Low","Migrant",-1.30263266190122,-1.0151849945692,-1.02689783834699,-0.655071753665162,-0.771986232621268,0.167066675236751,0.451851851851852,0.22906055815368,-0.1,-0.62962962962963
"255","AMP118","Ampahitra",1,NA,13,7,407,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.0599844421702254,0.564717029021691,-0.777908145528552,NA,0.451851851851852,NA,-0.1,0.37037037037037
"256","AMP119","Ampahitra",1,NA,15,8,1276,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.101167790525903,0.971313289917309,-0.349062952492766,NA,0.451851851851852,NA,-0.1,0.37037037037037
"257","AMP120","Ampahitra",0,6,1,5,1057,681.757,"New",670.768,"Low","Migrant",-1.30263266190122,2.35184523741865,-1.02689783834699,-0.248475492769544,-0.457137863050692,6.10682277123377,0.451851851851852,6.30301476206104,-0.1,-0.62962962962963
"258","AMP121","Ampahitra",0,4,3,7,908,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.865745605650866,0.564717029021691,-0.530668281649463,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"259","AMP122","Ampahitra",1,NA,41,11,1424,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,2.19614681557557,2.19110207260416,-0.276026026636269,NA,0.451851851851852,NA,-0.1,0.37037037037037
"260","AMP123","Ampahitra",1,NA,14,6,1892,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.0205916741778387,0.158120768126074,-0.0450714232522096,NA,0.451851851851852,NA,-0.1,0.37037037037037
"261","AMP124","Ampahitra",1,NA,30,5,1244,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,1.30980953574686,-0.248475492769544,-0.364854720245523,NA,0.451851851851852,NA,-0.1,0.37037037037037
"262","AMP125","Ampahitra",1,NA,1,2,76,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-1.02689783834699,-1.4682642754564,-0.941254243221124,NA,0.451851851851852,NA,-0.1,0.37037037037037
"263","AMP126","Ampahitra",0,4,7,5,79,18.4,"New",21.029,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.54344114025861,-0.248475492769544,-0.939773764994303,-0.245978355728285,0.451851851851852,-0.222624791902914,-0.1,-0.62962962962963
"264","AMP127","Ampahitra",1,NA,3,3,74,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.865745605650866,-1.06166801456078,-0.942241228705671,NA,0.451851851851852,NA,-0.1,0.37037037037037
"265","AMP128","Ampahitra",1,NA,10,7,921,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.301712791214418,0.564717029021691,-0.524252875999906,NA,0.451851851851852,NA,-0.1,0.37037037037037
"266","AMP129","Ampahitra",1,NA,2,3,-35,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.94632172199893,-1.06166801456078,-0.996031937613497,NA,0.451851851851852,NA,-0.1,0.37037037037037
"267","AMP130","Ampahitra",0,5,15,8,25,37.57,"New",32.082,"Low","Migrant",-1.30263266190122,1.22950182675604,0.101167790525903,0.971313289917309,-0.966422373077079,-0.0623921455822213,0.451851851851852,-0.111614226137332,-0.1,-0.62962962962963
"268","AMP131","Ampahitra",0,5,7,6,25,61.53,"New",66.002,"Low","Migrant",-1.30263266190122,1.22950182675604,-0.54344114025861,0.158120768126074,-0.966422373077079,0.167066675236751,0.451851851851852,0.22906055815368,-0.1,-0.62962962962963
"269","AMP132","Ampahitra",0,4,43,2,910,17.22,"New",20.599,"Low","Migrant",-1.30263266190122,0.107158416093416,2.3572990482717,-1.4682642754564,-0.529681296164915,-0.257278915351256,0.451851851851852,-0.226943487576414,-0.1,-0.62962962962963
"270","AMP133","Ampahitra",0,4,13,5,591,0,"New",13.676,"High","Migrant",-1.30263266190122,0.107158416093416,-0.0599844421702254,-0.248475492769544,-0.687105480950204,-0.422190471883088,0.451851851851852,-0.296474487919771,0.9,-0.62962962962963
"271","AMP134","Ampahitra",0,6,2,1,351,37.57,"New",32.082,"Low","Migrant",-1.30263266190122,2.35184523741865,-0.94632172199893,-1.87486053635201,-0.805543739095875,-0.0623921455822213,0.451851851851852,-0.111614226137332,-0.1,-0.62962962962963
"272","AMP135","Ampahitra",1,NA,2,4,-1592,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.94632172199893,-0.655071753665162,-1.76440013733354,NA,0.451851851851852,NA,-0.1,0.37037037037037
"273","AMP136","Ampahitra",0,4,6,7,86,37.57,"New",32.082,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.624017256606674,0.564717029021691,-0.936319315798388,-0.0623921455822213,0.451851851851852,-0.111614226137332,-0.1,-0.62962962962963
"274","AMP137","Ampahitra",1,NA,8,4,63,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.462865023910546,-0.655071753665162,-0.947669648870681,NA,0.451851851851852,NA,-0.1,0.37037037037037
"275","AMP138","Ampahitra",1,NA,13,6,127,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.0599844421702254,0.158120768126074,-0.916086113365169,NA,0.451851851851852,NA,-0.1,0.37037037037037
"276","AMP139","Ampahitra",1,NA,2,5,-19,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.94632172199893,-0.248475492769544,-0.988136053737119,NA,0.451851851851852,NA,-0.1,0.37037037037037
"277","AMP140","Ampahitra",0,2,1,4,140,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,-2.13752840523182,-1.02689783834699,-0.655071753665162,-0.909670707715612,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
"278","AMP141","Ampahitra",1,NA,11,4,95,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.221136674866354,-0.655071753665162,-0.931877881117925,NA,0.451851851851852,NA,-0.1,0.37037037037037
"279","AMP142","Ampahitra",0,2,29,6,95,37.57,"New",32.082,"Low","Migrant",-1.30263266190122,-2.13752840523182,1.2292334193988,0.158120768126074,-0.931877881117925,-0.0623921455822213,0.451851851851852,-0.111614226137332,-0.1,-0.62962962962963
"280","AMP143","Ampahitra",1,NA,4,4,73,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.785169489302802,-0.655071753665162,-0.942734721447945,NA,0.451851851851852,NA,-0.1,0.37037037037037
"281","AMP144","Ampahitra",1,NA,12,8,-75,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.14056055851829,0.971313289917309,-1.01577164730444,NA,0.451851851851852,NA,-0.1,0.37037037037037
"282","AMP145","Ampahitra",1,NA,15,7,-101,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.101167790525903,0.564717029021691,-1.02860245860356,NA,0.451851851851852,NA,-0.1,0.37037037037037
"283","AMP146","Ampahitra",1,NA,17,6,108,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,0.262320023222031,0.158120768126074,-0.925462475468368,NA,0.451851851851852,NA,-0.1,0.37037037037037
"284","AMP147","Ampahitra",1,NA,3,3,169,NA,"New",NA,"Low","Non-migrant",0.766254507000716,NA,-0.865745605650866,-1.06166801456078,-0.895359418189676,NA,0.451851851851852,NA,-0.1,0.37037037037037
"286","AMP149","Ampahitra",0,4,3,3,-66,29.4,"New",25.897,"Low","Migrant",-1.30263266190122,0.107158416093416,-0.865745605650866,-1.06166801456078,-1.01133021262398,-0.140634155853131,0.451851851851852,-0.173733139487565,-0.1,-0.62962962962963
